forecast_date,year,state,seat_number,r_prob,r_pct_05,r_avg,r_pct_95
2026-04-19,2026,Minnesota,6,0.9858,0.5265499775,0.602670369984,0.6790279559999999
2026-04-19,2026,Minnesota,7,0.9999,0.5946332175,0.672448925757,0.7502997574999998
2026-04-19,2026,Minnesota,8,0.9445,0.497726912,0.576097947339,0.6534807679999999
2026-04-19,2026,Mississippi,1,0.9999,0.5955747295,0.672262714131,0.748699249
2026-04-19,2026,Mississippi,2,8e-4,0.2819236135,0.355686835035,0.427770759
2026-04-19,2026,Mississippi,3,0.9979,0.5581343195,0.633636299232,0.7100824815
2026-04-19,2026,Mississippi,4,1,0.621171672,0.698141479806,0.7746267044999999
2026-04-19,2026,Missouri,1,0,0.1101247875,0.18420453949514,0.2590577235
2026-04-19,2026,Missouri,2,0.9108,0.485656522,0.564045437133,0.6423229845
2026-04-19,2026,Missouri,3,0.9842,0.5251842325,0.603025865545,0.680720303
2026-04-19,2026,Missouri,4,0.9946,0.5408346455,0.619378934818,0.6968056199999999
2026-04-19,2026,Missouri,5,0.4337,0.41590855,0.492126132182,0.5678933775
2026-04-19,2026,Missouri,6,0.9952,0.542782997,0.616851291977,0.6927185484999999
2026-04-19,2026,Missouri,7,0.9999,0.6181267680000001,0.695976057374,0.7745837795
2026-04-19,2026,Missouri,8,1,0.6583893655,0.737337578471,0.817772387
2026-04-19,2026,Montana,1,0.7503,0.4565916495,0.529757896857,0.6039145625
2026-04-19,2026,Montana,2,0.9992,0.5651031630000001,0.64260006642,0.7184795435
2026-04-19,2026,Nebraska,1,0.9489,0.4992948895,0.577376994248,0.654725779
2026-04-19,2026,Nebraska,2,0.1956,0.3856213775,0.460821089311,0.5362726314999999
2026-04-19,2026,Nebraska,3,1,0.6698935624999999,0.747005661874,0.8243993599999999
2026-04-19,2026,Nevada,1,0.0723,0.36211347550000006,0.434406801157,0.5083874485
2026-04-19,2026,Nevada,2,0.9104,0.4851651775,0.560237753645,0.6340981009999999
2026-04-19,2026,Nevada,3,0.136,0.376366623,0.450496807313,0.5243973035
2026-04-19,2026,Nevada,4,0.0688,0.3595560375,0.433594245718,0.506626127
2026-04-19,2026,New Hampshire,1,0.1924,0.38650416,0.460604350928,0.535179524
2026-04-19,2026,New Hampshire,2,0.0402,0.36567915810327817,0.4303837163133205,0.49548506129328906
2026-04-19,2026,New Jersey,1,0.0016,0.295207441,0.36852874279,0.442397234
2026-04-19,2026,New Jersey,2,0.9414,0.49631801,0.571719088435,0.6474413505
2026-04-19,2026,New Jersey,3,0.0267,0.34128154800000005,0.414036634128,0.4864593125
2026-04-19,2026,New Jersey,4,0.9991,0.571089187,0.646930018093,0.7235033449999998
2026-04-19,2026,New Jersey,5,0.0648,0.3587528485,0.431074711651,0.5056798855
2026-04-19,2026,New Jersey,6,0.0199,0.3366098155,0.40926347582,0.48186491899999995
2026-04-19,2026,New Jersey,7,0.6927,0.447771461,0.52378408716,0.600361761
2026-04-19,2026,New Jersey,8,1e-4,0.2661608025,0.339813085502,0.4119478734999999
2026-04-19,2026,New Jersey,9,0.1277,0.3772913094999999,0.448986216749,0.5216045500000001
2026-04-19,2026,New Jersey,10,0,0.14343545800000002,0.2172866743317,0.2919212695
2026-04-19,2026,New Jersey,11,0.0549,0.35333422200000003,0.427507144132,0.5020327505
2026-04-19,2026,New Jersey,12,4e-4,0.2826048685,0.35764157691,0.4324436134999998
2026-04-19,2026,New Mexico,1,0.0102,0.32241904050000003,0.395387280557,0.4689732685
2026-04-19,2026,New Mexico,2,0.1386,0.377490375,0.451685351716,0.5254572799999999
2026-04-19,2026,New Mexico,3,0.0351,0.345321903,0.417880842177,0.4924803559999999
2026-04-19,2026,New York,1,0.908,0.4867843808964919,0.555486345956643,0.625067686378317
2026-04-19,2026,New York,2,0.9548,0.5024466035,0.578936634637,0.6558107889999999
2026-04-19,2026,New York,3,0.1925,0.3862953485,0.461569027064,0.5357287175
2026-04-19,2026,New York,4,0.1121,0.3719668165,0.445696093,0.518878668
2026-04-19,2026,New York,5,0,0.177451038,0.2512204270925,0.3248315099999999
2026-04-19,2026,New York,6,0.0104,0.3244977965,0.398656790982,0.4721187194999999
2026-04-19,2026,New York,7,0,0.16655271649999998,0.2407032648966,0.31486690949999996
2026-04-19,2026,New York,8,0,0.17055619449999998,0.2440774051058,0.3163221579999999
2026-04-19,2026,New York,9,0,0.183808061,0.2573257794141,0.33083444300000003
2026-04-19,2026,New York,10,0,0.09279372965,0.1655290031629,0.2382455645
2026-04-19,2026,New York,11,0.9946,0.5449194825,0.621031245973,0.696751378
2026-04-19,2026,New York,12,0,0.0949404201,0.16930174083349,0.2429957845
2026-04-19,2026,New York,13,0,0.0985626348,0.1728657068788,0.246755851
2026-04-19,2026,New York,14,0,0.225411034,0.299012669301,0.3723680439999999
2026-04-19,2026,New York,15,0,0.149221266,0.2226614426896,0.2953987855
2026-04-19,2026,New York,16,0,0.2148604175,0.2895168338109,0.363352719
2026-04-19,2026,New York,17,0.6695,0.4429458755,0.520073648656,0.597201722
2026-04-19,2026,New York,18,0.0406,0.35037295549999997,0.422265941314,0.4947669334999999
2026-04-19,2026,New York,19,0.1058,0.3700337245,0.443605058702,0.5164695499999999
2026-04-19,2026,New York,20,0.0037,0.3051712565,0.377786504093,0.450997491
2026-04-19,2026,New York,21,0.9566,0.503903173,0.578967612517,0.6524593474999999
2026-04-19,2026,New York,22,0.032,0.34293086899999997,0.416412635795,0.4901958245
2026-04-19,2026,New York,23,0.9929,0.538467035,0.613942457122,0.689622288
2026-04-19,2026,New York,24,0.9956,0.5414154335,0.619256582639,0.6966034604999999
2026-04-19,2026,New York,25,0.0011,0.2891832575,0.365507299021,0.439298133
2026-04-19,2026,New York,26,5e-4,0.276914832,0.34954821449,0.423189974
2026-04-19,2026,North Carolina,1,0.5112,0.4314896346062761,0.5008294071472709,0.5692194294208051
2026-04-19,2026,North Carolina,2,0,0.2233480645,0.296520134967,0.3697933965
2026-04-19,2026,North Carolina,3,0.991,0.5348193859999999,0.616048078052,0.6964092829999999
2026-04-19,2026,North Carolina,4,0,0.1690290225,0.2428433295328,0.31626645099999995
2026-04-19,2026,North Carolina,5,0.9689,0.5115907860000001,0.587325894517,0.6626493445
2026-04-19,2026,North Carolina,6,0.9614,0.5055497745,0.582734972883,0.6590508984999999
2026-04-19,2026,North Carolina,7,0.9502,0.5000867155,0.57662257068,0.653468221
2026-04-19,2026,North Carolina,8,0.9772,0.5159815895000001,0.59328160458800006,0.668505032
2026-04-19,2026,North Carolina,9,0.9709,0.5102787289999999,0.58582520931,0.663562307
2026-04-19,2026,North Carolina,10,0.9707,0.5110383239999999,0.588426518251,0.6633685235000001
2026-04-19,2026,North Carolina,11,0.8949,0.482938259,0.558058782468,0.636110721
2026-04-19,2026,North Carolina,12,0,0.1681393305,0.2404371520066,0.3138623984999999
2026-04-19,2026,North Carolina,13,0.9677,0.5088035885000001,0.585522542426,0.6619316419999999
2026-04-19,2026,North Carolina,14,0.9535,0.5018398334999999,0.577578220752,0.6549899014999999
2026-04-19,2026,North Dakota,1,1,0.5956172105,0.671562107927,0.748048608
2026-04-19,2026,Ohio,1,0.1225,0.373874208,0.44783017858,0.5209759814999999
2026-04-19,2026,Ohio,2,0.9998,0.6173790735,0.694246272592,0.7708099405
2026-04-19,2026,Ohio,3,0,0.1934172215,0.2670913467268,0.3424768125
2026-04-19,2026,Ohio,4,1,0.6104854815,0.687471981694,0.763415344
2026-04-19,2026,Ohio,5,0.996,0.548021693,0.624620395613,0.7018239199999999
2026-04-19,2026,Ohio,6,0.9998,0.5828062305000001,0.65919820001,0.7345343324999998
2026-04-19,2026,Ohio,7,0.925,0.49053112749999994,0.567341256094,0.6444527244999999
2026-04-19,2026,Ohio,8,0.9701,0.5123000015,0.588794256161,0.66571912
2026-04-19,2026,Ohio,9,0.3739,0.412008508,0.485077150418,0.5569345815
2026-04-19,2026,Ohio,10,0.8968,0.480544989,0.557404087221,0.634442847
2026-04-19,2026,Ohio,11,0,0.1242921805,0.1977573817578,0.26952249349999985
2026-04-19,2026,Ohio,12,0.9993,0.568772406,0.646463382567,0.7238688564999999
2026-04-19,2026,Ohio,13,0.0913,0.3658990485,0.439961828642,0.5133193460000001
2026-04-19,2026,Ohio,14,0.9905,0.5331157245,0.60813775624,0.684496428
2026-04-19,2026,Ohio,15,0.8974,0.482820254,0.558595072395,0.6362116915
2026-04-19,2026,Oklahoma,1,0.9742,0.5126699645,0.587430692991,0.659649896
2026-04-19,2026,Oklahoma,2,1,0.6704795405000001,0.747088213665,0.822980407
2026-04-19,2026,Oklahoma,3,1,0.6278646795,0.703726799065,0.7812840284999999
2026-04-19,2026,Oklahoma,4,0.9998,0.5853413455,0.662198664683,0.7382641145
2026-04-19,2026,Oklahoma,5,0.9786,0.517130639,0.593150449451,0.670178612
2026-04-19,2026,Oregon,1,0,0.19757997,0.273298082705,0.34637501
2026-04-19,2026,Oregon,2,0.9981,0.5585299555000001,0.634834085535,0.7097277579999999
2026-04-19,2026,Oregon,3,0,0.1696901265,0.2417596335594,0.31488115899999997
