avg,eff_n,sd,se,avg_date,days_to_election,year
0.04467161013996712,1.2675701226789464,0.00924635949827422,0.008212677664647412,2024-12-20,683,2026
0.04465135572045842,1.2637884803728336,0.009246359498274221,0.008224955910239917,2024-12-21,682,2026
0.04463336038525889,1.2604349391227363,0.009246359498274223,0.008235890392310548,2024-12-22,681,2026
0.04461723604527479,1.2574351361205547,0.009246359498274223,0.008245708525490933,2024-12-23,680,2026
0.04460268193402195,1.25473158882358,0.009246359498274223,0.008254587184367152,2024-12-24,679,2026
0.04458946081981874,1.252279063095948,0.009246359498274225,0.008262666328117502,2024-12-25,678,2026
0.04457738270834777,1.2500414087363794,0.009246359498274223,0.008270058373084425,2024-12-26,677,2026
0.04456629339071849,1.2479893415712753,0.009246359498274223,0.008276854803219878,2024-12-27,676,2026
0.044556066217406265,1.246098854076491,0.009246359498274223,0.008283130934613818,2024-12-28,675,2026
0.04454659607415823,1.2443500539937333,0.009246359498274225,0.008288949415564488,2024-12-29,674,2026
0.044537794894341065,1.2427263009139353,0.009246359498274223,0.008294362841486637,2024-12-30,673,2026
0.04452958826444542,1.2412135544167588,0.009246359498274225,0.008299415738136882,2024-12-31,672,2026
0.044521912821010146,1.2397998750729513,0.009246359498274225,0.008304146086229909,2025-01-01,671,2026
0.04451471422955744,1.238475037656361,0.009246359498274223,0.008308586507910307,2025-01-02,670,2026
0.044507945597642484,1.2372302279079053,0.009246359498274223,0.00831276520038928,2025-01-03,669,2026
0.04450156621589896,1.2360578023254092,0.009246359498274223,0.0083167066781126,2025-01-04,668,2026
0.044495540549838175,1.2349510960627892,0.009246359498274221,0.008320432368236584,2025-01-05,667,2026
0.04448983742542345,1.233904267953958,0.009246359498274223,0.008323961092512268,2025-01-06,666,2026
0.04448442936589281,1.2329121744732359,0.009246359498274223,0.008327309460340757,2025-01-07,665,2026
0.044479292047717056,1.2319702664597452,0.009246359498274223,0.008330492191730996,2025-01-08,664,2026
0.044474403851207045,1.2310745039042206,0.009246359498274223,0.008333522384473584,2025-01-09,663,2026
0.04446974548691074,1.2302212851824925,0.009246359498274223,0.008336411736572671,2025-01-10,662,2026
0.04446529968315205,1.2294073879299234,0.009246359498274225,0.008339170732529357,2025-01-11,661,2026
0.04051776393481221,1.196751826008702,0.009471880126683471,0.008658330187347324,2025-01-12,660,2026
0.03658361215409456,1.165583851771945,0.009696758880244587,0.008981623285319795,2025-01-13,659,2026
0.032662649604685345,1.1358881289991354,0.009921015852404094,0.009308685618667205,2025-01-14,658,2026
0.028754686045210587,1.1076497241445729,0.010144669945827522,0.009639104755460998,2025-01-15,657,2026
0.025117148583629678,1.0927156367358692,0.011380402534458415,0.010886895261390896,2025-01-16,656,2026
0.025427029369480714,1.1107680759251266,0.012331815790813364,0.011700794017633156,2025-01-17,655,2026
0.025728871589211666,1.1285131841960905,0.013230644184539172,0.01245453941454195,2025-01-18,654,2026
0.02602361726724478,1.1459898955139647,0.014081675359846035,0.01315418464214922,2025-01-19,653,2026
0.026312012733902712,1.1632284232631946,0.014889073359022124,0.013804960455483083,2025-01-20,652,2026
0.026337047573232297,1.168391014331524,0.014643821840410609,0.013547536581224097,2025-01-21,651,2026
0.02636532928347224,1.1736783208642267,0.014420028879094871,0.013310414766882987,2025-01-22,650,2026
0.02631007852958067,1.1851040081172424,0.01411616654445979,0.012966971016234178,2025-01-23,649,2026
0.026261618801442177,1.1962603563529186,0.013831586105214866,0.012646173311580543,2025-01-24,648,2026
0.026218733429298258,1.2071798492039687,0.013563934778534346,0.012345244741469441,2025-01-25,647,2026
0.027005096099565584,1.5197317838623394,0.011582145651991947,0.009395189601733384,2025-01-26,646,2026
0.034422015816834683,1.8172536116236901,0.01305010909496045,0.009680691310425593,2025-01-27,645,2026
0.041862131860809226,2.1132320084194762,0.014645030016940347,0.010074341676053582,2025-01-28,644,2026
0.049237773928624495,2.4137298621123073,0.01626304429829973,0.010467850541852258,2025-01-29,643,2026
0.056552635632831416,2.7184090760664446,0.017902579071263344,0.010858208951587865,2025-01-30,642,2026
0.06298534800332956,2.725127675901557,0.021291263061248678,0.012897573119129932,2025-01-31,641,2026
0.05998827518536598,2.9432606418267824,0.02180222270941636,0.012708269323713758,2025-02-01,640,2026
0.05473757288750192,3.3063023548582615,0.021923713970324346,0.012057099479543962,2025-02-02,639,2026
0.0496111801656014,3.672321291380385,0.022047835691612224,0.011505238566944237,2025-02-03,638,2026
0.044597466076425896,4.040662922304357,0.022173812053317785,0.01103097882312383,2025-02-04,637,2026
0.03787286835850057,4.451419971592236,0.021776687448901003,0.010321493251614647,2025-02-05,636,2026
0.03374066984870372,4.75667805998559,0.02084144909717268,0.009555997614753193,2025-02-06,635,2026
0.03200811051523367,4.9311501922525585,0.020316740160904564,0.009149132370621326,2025-02-07,634,2026
0.030285061321670748,5.114555479271784,0.019807978920703472,0.00875863076327159,2025-02-08,633,2026
0.028582652394612218,5.269074198567834,0.01862351454083464,0.008113243027442,2025-02-09,632,2026
0.028683883900676,5.400741383548854,0.01799021018498482,0.0077412224362475735,2025-02-10,631,2026
0.02902861920972466,5.462552073761514,0.01738047226807359,0.007436417736621248,2025-02-11,630,2026
0.029249505238115425,5.556415693818976,0.016747177504551923,0.007104675698500908,2025-02-12,629,2026
0.0283552512125973,5.65785437508129,0.01577687742760332,0.0066327735287776525,2025-02-13,628,2026
0.027449871032975803,5.816907864515371,0.015513686875023584,0.006432339063502325,2025-02-14,627,2026
0.026564642564224306,5.983682103317898,0.015252817730463941,0.006235421616578941,2025-02-15,626,2026
0.026248593990927604,5.927275923721491,0.014495768340015017,0.005954066315509172,2025-02-16,625,2026
0.024942466064020063,5.367478573436238,0.013123584176182352,0.005664574611071329,2025-02-17,624,2026
0.02753859621609589,5.031175434905916,0.013603785751906251,0.006064919668872373,2025-02-18,623,2026
0.0300629426697252,4.676186539456438,0.01404895996924153,0.006496781507715718,2025-02-19,622,2026
0.03252135366548381,4.30563037342041,0.01446258424553166,0.006969915769102096,2025-02-20,621,2026
0.03424971962495782,4.216171914123459,0.015265825584608315,0.007434660487062682,2025-02-21,620,2026
0.03700617454755917,4.591825960978834,0.016691105690006588,0.007789191793137561,2025-02-22,619,2026
0.03664560818404383,5.080455795225985,0.01606533982573655,0.007127522189336115,2025-02-23,618,2026
0.03629470124966616,5.562378781569219,0.015460046289416718,0.006555117941840815,2025-02-24,617,2026
0.03595270361516145,6.038274317021839,0.014872843357621743,0.006052538831257313,2025-02-25,616,2026
0.03573640231730324,6.444361375512741,0.014382164639114696,0.00566544872064366,2025-02-26,615,2026
0.0355230499029251,6.84697014316513,0.013902481950250647,0.005313040456106735,2025-02-27,614,2026
0.035564716445187106,6.898157340393861,0.013954130988554424,0.005312956344651646,2025-02-28,613,2026
0.035601565020169534,6.948310364527843,0.0140003298553244,0.005311273473037508,2025-03-01,612,2026
0.03447226457540209,7.067483177817935,0.0136070261779094,0.005118359998154935,2025-03-02,611,2026
0.03265439189492203,7.3512845078778275,0.013653576371412,0.005035757501776558,2025-03-03,610,2026
0.030897761308260163,7.653124940430997,0.01368756524718363,0.004947739213949124,2025-03-04,609,2026
0.024545646857695447,6.889516773981455,0.014332430361685439,0.0054604125905476615,2025-03-05,608,2026
0.018339451485662073,6.146420293475214,0.014973139475794576,0.0060395105333639326,2025-03-06,607,2026
0.013281149194139585,5.411878221473125,0.015938615189818407,0.00685135668539239,2025-03-07,606,2026
0.009030913003990504,4.530091852449754,0.016464121744186325,0.0077354407661950645,2025-03-08,605,2026
0.00542107167024497,3.8901454417642776,0.016644043233308765,0.008438707152310617,2025-03-09,604,2026
0.0064708291260675566,4.331542246107058,0.016217324317195757,0.007792161132641259,2025-03-10,603,2026
0.006958084444302459,4.9536781074124665,0.015658510333659066,0.007035363673725862,2025-03-11,602,2026
0.007528386360131645,5.510134729840611,0.015220951426091249,0.006484264039074104,2025-03-12,601,2026
0.008149625390524662,6.22359985473224,0.014482636264012314,0.005805328401677203,2025-03-13,600,2026
0.008110962029723279,6.695654962952352,0.014120785803214958,0.00545710528064453,2025-03-14,599,2026
0.008050056536431871,7.168400631680748,0.013769656932194492,0.005142946248662217,2025-03-15,598,2026
0.008999284768842042,7.353038204199604,0.013264879262382474,0.004891813487687146,2025-03-16,597,2026
0.00989180386339239,7.554450733230798,0.012764895572893193,0.004644252458210952,2025-03-17,596,2026
