year,state,seat_number,pres_year,last_pres_r2p
2010,Alaska,1,2008,0.6082474226804123
2010,Alabama,1,2008,0.61
2010,Alabama,2,2008,0.6363636363636364
2010,Alabama,3,2008,0.5656565656565656
2010,Alabama,4,2008,0.7676767676767676
2010,Alabama,5,2008,0.6161616161616161
2010,Alabama,6,2008,0.7676767676767676
2010,Alabama,7,2008,0.2727272727272727
2010,Arkansas,1,2008,0.6082474226804123
2010,Arkansas,2,2008,0.5510204081632653
2010,Arkansas,3,2008,0.6530612244897959
2010,Arkansas,4,2008,0.5979381443298969
2010,Arizona,1,2008,0.5510204081632653
2010,Arizona,2,2008,0.6161616161616161
2010,Arizona,3,2008,0.5757575757575758
2010,Arizona,4,2008,0.3333333333333333
2010,Arizona,5,2008,0.5252525252525253
2010,Arizona,6,2008,0.6161616161616161
2010,Arizona,7,2008,0.42424242424242425
2010,Arizona,8,2008,0.5306122448979592
2010,California,1,2008,0.32653061224489793
2010,California,2,2008,0.5612244897959183
2010,California,3,2008,0.5
2010,California,4,2008,0.5510204081632653
2010,California,5,2008,0.2857142857142857
2010,California,6,2008,0.22448979591836735
2010,California,7,2008,0.2727272727272727
2010,California,8,2008,0.12371134020618557
2010,California,9,2008,0.10204081632653061
2010,California,10,2008,0.336734693877551
2010,California,11,2008,0.4489795918367347
2010,California,12,2008,0.24489795918367346
2010,California,13,2008,0.24489795918367346
2010,California,14,2008,0.25510204081632654
2010,California,15,2008,0.30612244897959184
2010,California,16,2008,0.29292929292929293
2010,California,17,2008,0.2653061224489796
2010,California,18,2008,0.3979591836734694
2010,California,19,2008,0.5306122448979592
2010,California,20,2008,0.3939393939393939
2010,California,21,2008,0.5714285714285714
2010,California,22,2008,0.6122448979591837
2010,California,23,2008,0.32653061224489793
2010,California,24,2008,0.48484848484848486
2010,California,25,2008,0.4948453608247423
2010,California,26,2008,0.47959183673469385
2010,California,27,2008,0.32653061224489793
2010,California,28,2008,0.22448979591836735
2010,California,29,2008,0.30612244897959184
2010,California,30,2008,0.2857142857142857
2010,California,31,2008,0.1836734693877551
2010,California,32,2008,0.30612244897959184
2010,California,33,2008,0.12121212121212122
2010,California,34,2008,0.23469387755102042
2010,California,35,2008,0.14285714285714285
2010,California,36,2008,0.3469387755102041
2010,California,37,2008,0.1919191919191919
2010,California,38,2008,0.2755102040816326
2010,California,39,2008,0.32989690721649484
2010,California,40,2008,0.5204081632653061
2010,California,41,2008,0.5510204081632653
2010,California,42,2008,0.5408163265306123
2010,California,43,2008,0.30612244897959184
2010,California,44,2008,0.494949494949495
2010,California,45,2008,0.47474747474747475
2010,California,46,2008,0.5102040816326531
2010,California,47,2008,0.3877551020408163
2010,California,48,2008,0.5
2010,California,49,2008,0.5408163265306123
2010,California,50,2008,0.47959183673469385
2010,California,51,2008,0.35714285714285715
2010,California,52,2008,0.5408163265306123
2010,California,53,2008,0.30612244897959184
2010,Colorado,1,2008,0.24489795918367346
2010,Colorado,2,2008,0.3469387755102041
2010,Colorado,3,2008,0.5154639175257731
2010,Colorado,4,2008,0.5050505050505051
2010,Colorado,5,2008,0.5959595959595959
2010,Colorado,6,2008,0.5353535353535354
2010,Colorado,7,2008,0.40404040404040403
2010,Connecticut,1,2008,0.3333333333333333
2010,Connecticut,2,2008,0.40404040404040403
2010,Connecticut,3,2008,0.36363636363636365
2010,Connecticut,4,2008,0.4
2010,Connecticut,5,2008,0.42857142857142855
2010,Delaware,1,2008,0.37373737373737376
2010,Florida,1,2008,0.6767676767676768
2010,Florida,2,2008,0.5454545454545454
2010,Florida,3,2008,0.26262626262626265
2010,Florida,4,2008,0.6161616161616161
2010,Florida,5,2008,0.5656565656565656
2010,Florida,6,2008,0.5656565656565656
2010,Florida,7,2008,0.5353535353535354
2010,Florida,8,2008,0.47
2010,Florida,9,2008,0.5252525252525253
2010,Florida,10,2008,0.47959183673469385
2010,Florida,11,2008,0.3333333333333333
2010,Florida,12,2008,0.5050505050505051
2010,Florida,13,2008,0.5252525252525253
2010,Florida,14,2008,0.5757575757575758
2010,Florida,15,2008,0.5151515151515151
2010,Florida,16,2008,0.5252525252525253
2010,Florida,17,2008,0.12121212121212122
2010,Florida,18,2008,0.49
2010,Florida,19,2008,0.3434343434343434
2010,Florida,20,2008,0.36363636363636365
2010,Florida,21,2008,0.51
2010,Florida,22,2008,0.48
2010,Florida,23,2008,0.17
2010,Florida,24,2008,0.51
2010,Florida,25,2008,0.5050505050505051
2010,Georgia,1,2008,0.6363636363636364
2010,Georgia,2,2008,0.46
2010,Georgia,3,2008,0.6464646464646465
2010,Georgia,4,2008,0.21
2010,Georgia,5,2008,0.20202020202020202
2010,Georgia,6,2008,0.6262626262626263
2010,Georgia,7,2008,0.6060606060606061
2010,Georgia,8,2008,0.5656565656565656
2010,Georgia,9,2008,0.7575757575757576
2010,Georgia,10,2008,0.6161616161616161
2010,Georgia,11,2008,0.6666666666666666
2010,Georgia,12,2008,0.45454545454545453
2010,Georgia,13,2008,0.2828282828282828
2010,Hawaii,1,2008,0.2857142857142857
2010,Hawaii,2,2008,0.25510204081632654
2010,Iowa,1,2008,0.41414141414141414
2010,Iowa,2,2008,0.3877551020408163
2010,Iowa,3,2008,0.4489795918367347
2010,Iowa,4,2008,0.45918367346938777
2010,Iowa,5,2008,0.5510204081632653
2010,Idaho,1,2008,0.6326530612244898
2010,Idaho,2,2008,0.6288659793814433
2010,Illinois,1,2008,0.13
2010,Illinois,2,2008,0.1
2010,Illinois,3,2008,0.35353535353535354
2010,Illinois,4,2008,0.1326530612244898
2010,Illinois,5,2008,0.26262626262626265
2010,Illinois,6,2008,0.43434343434343436
2010,Illinois,7,2008,0.12
2010,Illinois,8,2008,0.43434343434343436
2010,Illinois,9,2008,0.2653061224489796
2010,Illinois,10,2008,0.3838383838383838
2010,Illinois,11,2008,0.45918367346938777
2010,Illinois,12,2008,0.4489795918367347
2010,Illinois,13,2008,0.45454545454545453
2010,Illinois,14,2008,0.4444444444444444
2010,Illinois,15,2008,0.5102040816326531
2010,Illinois,16,2008,0.45918367346938777
2010,Illinois,17,2008,0.42857142857142855
2010,Illinois,18,2008,0.5102040816326531
2010,Illinois,19,2008,0.5510204081632653
