year,state,seat_number,incumbent_running,midterm,redistricted,contested_rep,contested_dem,contested,cand1_name,cand2_name,cand3_name,cand4_name
2026,California,39,DEM,TRUE,TRUE,TRUE,TRUE,TRUE,Mark Takano,Steve Manos,,
2026,California,40,REP,TRUE,TRUE,TRUE,FALSE,FALSE,Ken Calvert,Young Kim,,
2026,California,41,DEM,TRUE,TRUE,TRUE,TRUE,TRUE,Linda Sánchez,Mitch Clemmons,,
2026,California,42,DEM,TRUE,TRUE,TRUE,TRUE,TRUE,Robert Garcia,Brian Burley,,
2026,California,43,DEM,TRUE,TRUE,TRUE,TRUE,TRUE,Maxine Waters,Cristian Morales,,
2026,California,44,DEM,TRUE,TRUE,TRUE,TRUE,TRUE,Nanette Barragán,Genevieve Angel,,
2026,California,45,DEM,TRUE,TRUE,TRUE,TRUE,TRUE,Derek Tran,Chuong Vo,,
2026,California,46,DEM,TRUE,TRUE,TRUE,TRUE,TRUE,Lou Correa,David Pan,,
2026,California,47,DEM,TRUE,TRUE,TRUE,TRUE,TRUE,Dave Min,Jenny Le Roux,,
2026,California,48,None,TRUE,TRUE,TRUE,TRUE,TRUE,Jim Desmond,Marni von Wilpert,,
2026,California,49,DEM,TRUE,TRUE,TRUE,TRUE,TRUE,Mike Levin,Armen Kurdian,,
2026,California,50,DEM,TRUE,TRUE,TRUE,TRUE,TRUE,Scott Peters,Steve Cohen,,
2026,California,51,DEM,TRUE,TRUE,TRUE,TRUE,TRUE,Sara Jacobs,Ricardo Cabrera,,
2026,California,52,DEM,TRUE,TRUE,TRUE,TRUE,TRUE,Juan Vargas,Jeff Belle,,
2026,Colorado,1,None,TRUE,FALSE,TRUE,TRUE,TRUE,Melat Kiros,Christy Peterson,,
2026,Colorado,2,DEM,TRUE,FALSE,TRUE,TRUE,TRUE,Joe Neguse,Kelley Dennison,,
2026,Colorado,3,REP,TRUE,FALSE,TRUE,TRUE,TRUE,Jeff Hurd,Alex Kelloff,,
2026,Colorado,4,REP,TRUE,FALSE,TRUE,TRUE,TRUE,Lauren Boebert,Eileen Laubacher,,
2026,Colorado,5,REP,TRUE,FALSE,TRUE,TRUE,TRUE,Jeff Crank,Jessica Killin,,
2026,Colorado,6,DEM,TRUE,FALSE,TRUE,TRUE,TRUE,Jason Crow,Jason Clark,,
2026,Colorado,7,DEM,TRUE,FALSE,TRUE,TRUE,TRUE,Brittany Pettersen,Tim Bennett,,
2026,Colorado,8,REP,TRUE,FALSE,TRUE,TRUE,TRUE,Gabe Evans,Manny Rutinel,,
2026,Connecticut,1,DEM,TRUE,FALSE,TRUE,TRUE,TRUE,,,,
2026,Connecticut,2,DEM,TRUE,FALSE,TRUE,TRUE,TRUE,,,,
2026,Connecticut,3,DEM,TRUE,FALSE,TRUE,TRUE,TRUE,,,,
2026,Connecticut,4,DEM,TRUE,FALSE,TRUE,TRUE,TRUE,,,,
2026,Connecticut,5,DEM,TRUE,FALSE,TRUE,TRUE,TRUE,,,,
2026,Delaware,1,DEM,TRUE,FALSE,TRUE,TRUE,TRUE,Sarah McBride,Earl Cooper,,
2026,Florida,1,REP,TRUE,FALSE,TRUE,TRUE,TRUE,,,,
2026,Florida,2,None,TRUE,FALSE,TRUE,TRUE,TRUE,,,,
2026,Florida,3,REP,TRUE,FALSE,TRUE,TRUE,TRUE,,,,
2026,Florida,4,REP,TRUE,FALSE,TRUE,TRUE,TRUE,,,,
2026,Florida,5,REP,TRUE,FALSE,TRUE,TRUE,TRUE,,,,
2026,Florida,6,REP,TRUE,FALSE,TRUE,TRUE,TRUE,,,,
2026,Florida,7,REP,TRUE,FALSE,TRUE,TRUE,TRUE,,,,
2026,Florida,8,REP,TRUE,TRUE,TRUE,TRUE,TRUE,,,,
2026,Florida,9,None,TRUE,TRUE,TRUE,TRUE,TRUE,,,,
2026,Florida,10,DEM,TRUE,TRUE,TRUE,TRUE,TRUE,,,,
2026,Florida,11,None,TRUE,TRUE,TRUE,TRUE,TRUE,,,,
2026,Florida,12,None,TRUE,TRUE,TRUE,TRUE,TRUE,,,,
2026,Florida,13,REP,TRUE,TRUE,TRUE,TRUE,TRUE,,,,
2026,Florida,14,None,TRUE,TRUE,TRUE,TRUE,TRUE,,,,
2026,Florida,15,None,TRUE,TRUE,TRUE,TRUE,TRUE,,,,
2026,Florida,16,None,TRUE,TRUE,TRUE,TRUE,TRUE,,,,
2026,Florida,17,REP,TRUE,TRUE,TRUE,TRUE,TRUE,,,,
2026,Florida,18,None,TRUE,TRUE,TRUE,TRUE,TRUE,,,,
2026,Florida,19,None,TRUE,TRUE,TRUE,TRUE,TRUE,,,,
2026,Florida,20,None,TRUE,TRUE,TRUE,TRUE,TRUE,,,,
2026,Florida,21,REP,TRUE,FALSE,TRUE,TRUE,TRUE,,,,
2026,Florida,22,None,TRUE,TRUE,TRUE,TRUE,TRUE,,,,
2026,Florida,23,None,TRUE,TRUE,TRUE,TRUE,TRUE,,,,
2026,Florida,24,None,TRUE,TRUE,TRUE,TRUE,TRUE,,,,
2026,Florida,25,None,TRUE,TRUE,TRUE,TRUE,TRUE,,,,
2026,Florida,26,None,TRUE,TRUE,TRUE,TRUE,TRUE,,,,
2026,Florida,27,REP,TRUE,FALSE,TRUE,TRUE,TRUE,María Elvira Salazar,Robin Peguero,,
2026,Florida,28,REP,TRUE,FALSE,TRUE,TRUE,TRUE,Carlos A. Gimenez,Hector Mujica,,
2026,Georgia,1,None,TRUE,FALSE,TRUE,TRUE,TRUE,Jim Kingston,Amanda Hollowell,,
2026,Georgia,2,DEM,TRUE,FALSE,TRUE,TRUE,TRUE,Sanford Bishop,Matt Day,,
2026,Georgia,3,REP,TRUE,FALSE,TRUE,TRUE,TRUE,Brian Jack,Maura Keller,,
2026,Georgia,4,DEM,TRUE,FALSE,TRUE,TRUE,TRUE,Hank Johnson,James Duffie,,
2026,Georgia,5,DEM,TRUE,FALSE,TRUE,TRUE,TRUE,Nikema Williams,John Oscar Salvesen,,
2026,Georgia,6,DEM,TRUE,FALSE,TRUE,TRUE,TRUE,Lucy McBath,Kevin Martin,,
2026,Georgia,7,REP,TRUE,FALSE,TRUE,TRUE,TRUE,Rich McCormick,Tony Kozycki,,
2026,Georgia,8,REP,TRUE,FALSE,TRUE,TRUE,TRUE,Austin Scott,Kelly Esti,,
2026,Georgia,9,REP,TRUE,FALSE,TRUE,TRUE,TRUE,Andrew Clyde,Caitlyn Gegen,,
2026,Georgia,10,None,TRUE,FALSE,TRUE,TRUE,TRUE,Houston Gaines,Pam Delancy,,
2026,Georgia,11,None,TRUE,FALSE,TRUE,TRUE,TRUE,John Cowan,Chris Harden,,
2026,Georgia,12,REP,TRUE,FALSE,TRUE,TRUE,TRUE,Rick Allen,Ceretta Smith,,
2026,Georgia,13,DEM,TRUE,FALSE,TRUE,TRUE,TRUE,Jasmine Clark,Jonathan Chavez,,
2026,Georgia,14,None,TRUE,FALSE,TRUE,TRUE,TRUE,Clay Fuller,Shawn Harris,,
2026,Hawaii,1,DEM,TRUE,FALSE,TRUE,TRUE,TRUE,,,,
2026,Hawaii,2,DEM,TRUE,FALSE,TRUE,TRUE,TRUE,,,,
2026,Iowa,1,REP,TRUE,FALSE,TRUE,TRUE,TRUE,Mariannette Miller-Meeks,Christina Bohannan,,
2026,Iowa,2,None,TRUE,FALSE,TRUE,TRUE,TRUE,Joe Mitchell,Lindsay James,,
2026,Iowa,3,REP,TRUE,FALSE,TRUE,TRUE,TRUE,Zach Nunn,Sarah Trone Garriott,,
2026,Iowa,4,None,TRUE,FALSE,TRUE,TRUE,TRUE,Chris McGowan,David Dawson,,
2026,Idaho,1,REP,TRUE,FALSE,TRUE,TRUE,TRUE,Russ Fulcher,Kaylee Peterson,,
2026,Idaho,2,REP,TRUE,FALSE,TRUE,TRUE,TRUE,Mike Simpson,Ellie Gilbreath,,
2026,Illinois,1,DEM,TRUE,FALSE,TRUE,TRUE,TRUE,Jonathan Jackson,Christian Maxwell,,
2026,Illinois,2,None,TRUE,FALSE,TRUE,TRUE,TRUE,Donna Miller,Michael Noack,,
2026,Illinois,3,DEM,TRUE,FALSE,TRUE,TRUE,TRUE,Delia Ramirez,Angel Oakley,,
2026,Illinois,4,None,TRUE,FALSE,TRUE,TRUE,TRUE,Patty Garcia,Lupe Castillo,,
2026,Illinois,5,DEM,TRUE,FALSE,TRUE,TRUE,TRUE,Mike Quigley,Tommy Hanson,,
2026,Illinois,6,DEM,TRUE,FALSE,TRUE,TRUE,TRUE,Sean Casten,Niki Conforti,,
2026,Illinois,7,None,TRUE,FALSE,TRUE,TRUE,TRUE,La Shawn Ford,Chad Koppie,,
2026,Illinois,8,None,TRUE,FALSE,TRUE,TRUE,TRUE,Melissa Bean,Jennifer Davis,,
2026,Illinois,9,None,TRUE,FALSE,TRUE,TRUE,TRUE,Daniel Biss,John Elleson,,
2026,Illinois,10,DEM,TRUE,FALSE,TRUE,TRUE,TRUE,Carl Lambrecht,Brad Schneider,,
2026,Illinois,11,DEM,TRUE,FALSE,TRUE,TRUE,TRUE,Bill Foster,Jeff Walter,,
2026,Illinois,12,REP,TRUE,FALSE,TRUE,TRUE,TRUE,Mike Bost,Julie Fortier,,
2026,Illinois,13,DEM,TRUE,FALSE,TRUE,TRUE,TRUE,Nikki Budzinski,Jeff Wilson,,
2026,Illinois,14,DEM,TRUE,FALSE,TRUE,TRUE,TRUE,James Marter,Lauren Underwood,,
2026,Illinois,15,REP,TRUE,FALSE,TRUE,TRUE,TRUE,Mary Miller,Jennifer Todd,,
2026,Illinois,16,REP,TRUE,FALSE,TRUE,TRUE,TRUE,Darin LaHood,Paul Nolley,,
2026,Illinois,17,DEM,TRUE,FALSE,TRUE,TRUE,TRUE,Eric Sorensen,Dillan Vancil,,
2026,Indiana,1,DEM,TRUE,FALSE,TRUE,TRUE,TRUE,Frank Mrvan,Barb Regnitz,,
2026,Indiana,2,REP,TRUE,FALSE,TRUE,TRUE,TRUE,Rudy Yakym,Jamee Decio,,
2026,Indiana,3,REP,TRUE,FALSE,TRUE,TRUE,TRUE,Marlin Stutzman,Kelly Thompson,,
2026,Indiana,4,REP,TRUE,FALSE,TRUE,TRUE,TRUE,Jim Baird,Drew Cox,,
2026,Indiana,5,REP,TRUE,FALSE,TRUE,TRUE,TRUE,Victoria Spartz,J.D. Ford,,
2026,Indiana,6,REP,TRUE,FALSE,TRUE,TRUE,TRUE,Jefferson Shreve,Cinde Wirth,,
2026,Indiana,7,DEM,TRUE,FALSE,TRUE,TRUE,TRUE,André Carson,Patrick McAuley,,
2026,Indiana,8,REP,TRUE,FALSE,TRUE,TRUE,TRUE,Mark Messmer,Mary Allen,,
2026,Indiana,9,REP,TRUE,FALSE,TRUE,TRUE,TRUE,Erin Houchin,Brad Meyer,,
2026,Kansas,1,REP,TRUE,FALSE,TRUE,TRUE,TRUE,,,,
2026,Kansas,2,REP,TRUE,FALSE,TRUE,TRUE,TRUE,,,,
2026,Kansas,3,DEM,TRUE,FALSE,TRUE,TRUE,TRUE,,,,
2026,Kansas,4,REP,TRUE,FALSE,TRUE,TRUE,TRUE,,,,
2026,Kentucky,1,REP,TRUE,FALSE,TRUE,TRUE,TRUE,James Comer,Drew Williams,,
2026,Kentucky,2,REP,TRUE,FALSE,TRUE,TRUE,TRUE,Brett Guthrie,Megan Wingfield,,
2026,Kentucky,3,DEM,TRUE,FALSE,TRUE,TRUE,TRUE,Morgan McGarvey,Maria Rodriguez,,
2026,Kentucky,4,None,TRUE,FALSE,TRUE,TRUE,TRUE,Ed Gallrein,Melissa Strange,,
2026,Kentucky,5,REP,TRUE,FALSE,TRUE,TRUE,TRUE,Hal Rogers,Ned Pillersdorf,,
2026,Kentucky,6,None,TRUE,FALSE,TRUE,TRUE,TRUE,Ralph Alvarado,Zach Dembo,,
2026,Louisiana,1,REP,TRUE,FALSE,TRUE,TRUE,TRUE,,,,
2026,Louisiana,2,DEM,TRUE,FALSE,TRUE,TRUE,TRUE,,,,
2026,Louisiana,3,REP,TRUE,FALSE,TRUE,TRUE,TRUE,,,,
2026,Louisiana,4,REP,TRUE,FALSE,TRUE,TRUE,TRUE,,,,
2026,Louisiana,5,None,TRUE,FALSE,TRUE,TRUE,TRUE,,,,
2026,Louisiana,6,DEM,TRUE,FALSE,TRUE,TRUE,TRUE,,,,
2026,Massachusetts,1,DEM,TRUE,FALSE,TRUE,TRUE,TRUE,,,,
2026,Massachusetts,2,DEM,TRUE,FALSE,TRUE,TRUE,TRUE,,,,
2026,Massachusetts,3,DEM,TRUE,FALSE,TRUE,TRUE,TRUE,,,,
2026,Massachusetts,4,DEM,TRUE,FALSE,TRUE,TRUE,TRUE,,,,
2026,Massachusetts,5,DEM,TRUE,FALSE,TRUE,TRUE,TRUE,,,,
2026,Massachusetts,6,None,TRUE,FALSE,TRUE,TRUE,TRUE,,,,
2026,Massachusetts,7,DEM,TRUE,FALSE,TRUE,TRUE,TRUE,,,,
2026,Massachusetts,8,DEM,TRUE,FALSE,TRUE,TRUE,TRUE,,,,
2026,Massachusetts,9,DEM,TRUE,FALSE,TRUE,TRUE,TRUE,,,,
2026,Maryland,1,REP,TRUE,FALSE,TRUE,TRUE,TRUE,,,,
2026,Maryland,2,DEM,TRUE,FALSE,TRUE,TRUE,TRUE,Johnny Olszewski,Dave Wallace,,
2026,Maryland,3,DEM,TRUE,FALSE,TRUE,TRUE,TRUE,Sarah Elfreth,Berney Flowers,,
2026,Maryland,4,DEM,TRUE,FALSE,TRUE,TRUE,TRUE,Glenn Ivey,George McDermott,,
2026,Maryland,5,None,TRUE,FALSE,TRUE,TRUE,TRUE,Adrian Boafo,Chris Chaffee,,
2026,Maryland,6,DEM,TRUE,FALSE,TRUE,TRUE,TRUE,April McClain Delaney,Robin Ficker,,
2026,Maryland,7,DEM,TRUE,FALSE,TRUE,TRUE,TRUE,Kweisi Mfume,Scott Collier,,
2026,Maryland,8,DEM,TRUE,FALSE,TRUE,TRUE,TRUE,Jamie Raskin,Cheryl Riley,,
2026,Maine,1,DEM,TRUE,FALSE,TRUE,TRUE,TRUE,Chellie Pingree,Ronald Russell,,
2026,Maine,2,None,TRUE,FALSE,TRUE,TRUE,TRUE,Matthew Dunlap,Paul R. LePage,,
2026,Michigan,1,REP,TRUE,FALSE,TRUE,TRUE,TRUE,,,,
2026,Michigan,2,REP,TRUE,FALSE,TRUE,TRUE,TRUE,,,,
2026,Michigan,3,DEM,TRUE,FALSE,TRUE,TRUE,TRUE,,,,
2026,Michigan,4,REP,TRUE,FALSE,TRUE,TRUE,TRUE,Bill Huizenga,Sean McCann,,
2026,Michigan,5,REP,TRUE,FALSE,TRUE,TRUE,TRUE,,,,
2026,Michigan,6,DEM,TRUE,FALSE,TRUE,TRUE,TRUE,,,,
2026,Michigan,7,REP,TRUE,FALSE,TRUE,TRUE,TRUE,Tom Barrett,Bridget Brink,,
2026,Michigan,8,DEM,TRUE,FALSE,TRUE,TRUE,TRUE,,,,
2026,Michigan,9,REP,TRUE,FALSE,TRUE,TRUE,TRUE,,,,
2026,Michigan,10,None,TRUE,FALSE,TRUE,TRUE,TRUE,Mike Bouchard,Eric Chung,,
2026,Michigan,11,None,TRUE,FALSE,TRUE,TRUE,TRUE,,,,
2026,Michigan,12,DEM,TRUE,FALSE,TRUE,TRUE,TRUE,,,,
2026,Michigan,13,DEM,TRUE,FALSE,TRUE,TRUE,TRUE,,,,
2026,Minnesota,1,REP,TRUE,FALSE,TRUE,TRUE,TRUE,Brad Finstad,Jake Johnson,,
2026,Minnesota,2,None,TRUE,FALSE,TRUE,TRUE,TRUE,,,,
2026,Minnesota,3,DEM,TRUE,FALSE,TRUE,TRUE,TRUE,,,,
2026,Minnesota,4,DEM,TRUE,FALSE,TRUE,TRUE,TRUE,,,,
2026,Minnesota,5,DEM,TRUE,FALSE,TRUE,TRUE,TRUE,,,,
2026,Minnesota,6,REP,TRUE,FALSE,TRUE,TRUE,TRUE,,,,
2026,Minnesota,7,REP,TRUE,FALSE,TRUE,TRUE,TRUE,,,,
2026,Minnesota,8,REP,TRUE,FALSE,TRUE,TRUE,TRUE,,,,
2026,Missouri,1,DEM,TRUE,TRUE,TRUE,TRUE,TRUE,,,,
2026,Missouri,2,REP,TRUE,TRUE,TRUE,TRUE,TRUE,,,,
2026,Missouri,3,REP,TRUE,TRUE,TRUE,TRUE,TRUE,,,,
2026,Missouri,4,REP,TRUE,TRUE,TRUE,TRUE,TRUE,,,,
2026,Missouri,5,None,TRUE,TRUE,TRUE,TRUE,TRUE,,,,
2026,Missouri,6,None,TRUE,TRUE,TRUE,TRUE,TRUE,,,,
2026,Missouri,7,REP,TRUE,TRUE,TRUE,TRUE,TRUE,,,,
2026,Missouri,8,REP,TRUE,TRUE,TRUE,TRUE,TRUE,,,,
2026,Mississippi,1,REP,TRUE,FALSE,TRUE,TRUE,TRUE,Trent Kelly,Cliff Johnson,,
2026,Mississippi,2,DEM,TRUE,FALSE,TRUE,TRUE,TRUE,Ron Eller,Bennie Thompson,,
2026,Mississippi,3,REP,TRUE,FALSE,TRUE,TRUE,TRUE,Michael Guest,Michael Chiaradio,,
2026,Mississippi,4,REP,TRUE,FALSE,TRUE,TRUE,TRUE,Mike Ezell,Jeffrey Hulum III,,
2026,Montana,1,None,TRUE,FALSE,TRUE,TRUE,TRUE,Aaron Flint,Sam Forstag,,
2026,Montana,2,REP,TRUE,FALSE,TRUE,TRUE,TRUE,Troy Downing,Brian Miller,,
2026,North Carolina,1,None,TRUE,TRUE,TRUE,TRUE,TRUE,Don Davis,Laurie Buckhout,,
2026,North Carolina,2,DEM,TRUE,FALSE,TRUE,TRUE,TRUE,Deborah Ross,Eugene Douglass,,
2026,North Carolina,3,REP,TRUE,TRUE,TRUE,TRUE,TRUE,Raymond Smith Jr.,Greg Murphy,,
2026,North Carolina,4,DEM,TRUE,FALSE,TRUE,TRUE,TRUE,Valerie Foushee,Max Ganorkar,,
2026,North Carolina,5,REP,TRUE,FALSE,TRUE,TRUE,TRUE,Chuck Hubbard,Virginia Foxx,,
2026,North Carolina,6,REP,TRUE,FALSE,TRUE,TRUE,TRUE,Cyril Jefferson,Addison McDowell,,
2026,North Carolina,7,REP,TRUE,FALSE,TRUE,TRUE,TRUE,David Rouzer,Kimberly Hardy,,
2026,North Carolina,8,REP,TRUE,FALSE,TRUE,TRUE,TRUE,Mark Harris,Colby Watson,,
2026,North Carolina,9,REP,TRUE,FALSE,TRUE,TRUE,TRUE,Richard Ojeda,Richard Hudson,,
2026,North Carolina,10,REP,TRUE,FALSE,TRUE,TRUE,TRUE,Pat Harrigan,Ashley Bell,,
2026,North Carolina,11,REP,TRUE,FALSE,TRUE,TRUE,TRUE,Jamie Ager,Chuck Edwards,,
2026,North Carolina,12,DEM,TRUE,FALSE,TRUE,TRUE,TRUE,Alma Adams,Jack Codiga,,
2026,North Carolina,13,REP,TRUE,FALSE,TRUE,TRUE,TRUE,Paul Barringer,Brad Knott,,
2026,North Carolina,14,REP,TRUE,FALSE,TRUE,TRUE,TRUE,Tim Moore,LaKesha Womack,,
2026,North Dakota,1,REP,TRUE,FALSE,TRUE,TRUE,TRUE,Julie Fedorchak,Trygve Hammer,,
2026,Nebraska,1,REP,TRUE,FALSE,TRUE,TRUE,TRUE,Mike Flood,Chris Backemeyer,,
2026,Nebraska,2,None,TRUE,FALSE,TRUE,TRUE,TRUE,Brinker Harding,Denise Powell,,
2026,Nebraska,3,REP,TRUE,FALSE,TRUE,TRUE,TRUE,Adrian Smith,Becky Stille,,
2026,New Hampshire,1,None,TRUE,FALSE,TRUE,TRUE,TRUE,,,,
2026,New Hampshire,2,DEM,TRUE,FALSE,TRUE,TRUE,TRUE,Maggie Goodlander,Lily Tang Williams,,
2026,New Jersey,1,DEM,TRUE,FALSE,TRUE,TRUE,TRUE,Donald Norcross,Damon Galdo,,
2026,New Jersey,2,REP,TRUE,FALSE,TRUE,TRUE,TRUE,Jeff Van Drew,Zack Mullock,,
2026,New Jersey,3,DEM,TRUE,FALSE,TRUE,TRUE,TRUE,Herb Conaway,Michael McGuire,,
2026,New Jersey,4,REP,TRUE,FALSE,TRUE,TRUE,TRUE,Chris Smith,Rachel Peace,,
2026,New Jersey,5,DEM,TRUE,FALSE,TRUE,TRUE,TRUE,Josh Gottheimer,Sean Kirrane,,
2026,New Jersey,6,DEM,TRUE,FALSE,TRUE,TRUE,TRUE,Frank Pallone,Hillary Herzig,,
2026,New Jersey,7,REP,TRUE,FALSE,TRUE,TRUE,TRUE,Thomas H. Kean,Rebecca Bennett,,
2026,New Jersey,8,DEM,TRUE,FALSE,FALSE,TRUE,FALSE,Rob Menendez,,,
2026,New Jersey,9,DEM,TRUE,FALSE,TRUE,TRUE,TRUE,Nellie Pou,Rosie Pino,,
2026,New Jersey,10,DEM,TRUE,FALSE,TRUE,TRUE,TRUE,LaMonica McIver,Carmen Bucco,,
2026,New Jersey,11,None,TRUE,FALSE,TRUE,TRUE,TRUE,Analilia Mejia,Joe Hathaway,,
2026,New Jersey,12,None,TRUE,FALSE,TRUE,TRUE,TRUE,Adam Hamawy,Gregg Mele,,
2026,New Mexico,1,DEM,TRUE,FALSE,TRUE,TRUE,TRUE,Melanie Stansbury,Didi Okpareke,,
2026,New Mexico,2,DEM,TRUE,FALSE,TRUE,TRUE,TRUE,Gabe Vasquez,Greg Cunningham,,
2026,New Mexico,3,DEM,TRUE,FALSE,TRUE,TRUE,TRUE,Teresa Leger Fernández,Martin Zamora,,
